room,ds,y,yhat,yhat_lower,yhat_upper
LH-101,2024-04-11 10:00:00,1.8637583333333334,1.0835443093325834,0.5936228403580717,1.5554265839153951
LH-101,2024-04-11 11:00:00,0.18715,0.5618524226250016,0.08940845312437737,1.0481068810986445
LH-101,2024-04-11 12:00:00,0.23079166666666664,0.22971385841785597,-0.2247687502425499,0.7207195283388521
LH-101,2024-04-11 13:00:00,0.26639166666666664,0.31614790740982057,-0.18662015478093053,0.7740735791872676
LH-101,2024-04-11 14:00:00,0.23195,0.6728401400087382,0.15783259108252212,1.1574433953007282
LH-101,2024-04-11 15:00:00,0.20920000000000002,0.9281267312525073,0.428583965216055,1.4198906361217787
LH-101,2024-04-11 16:00:00,0.22253333333333333,0.831259499458199,0.35249169614787756,1.3180370161254762
LH-101,2024-04-11 17:00:00,0.22769166666666665,0.46290471614958095,-0.025800776138867564,0.9566204419285341
LH-101,2024-04-11 18:00:00,0.23423333333333332,0.1282002132144337,-0.3846669224312408,0.5869470129785952
LH-101,2024-04-11 19:00:00,0.22260833333333332,0.05659836858096229,-0.4650496409627067,0.5083185008559111
LH-101,2024-04-11 20:00:00,0.19856666666666667,0.20627363272624438,-0.26866076941003225,0.7184598511474339
LH-101,2024-04-11 21:00:00,0.23965833333333333,0.34843689251939713,-0.11093925379118791,0.8527832748216185
LH-101,2024-04-11 22:00:00,0.24080000000000001,0.3216342409040249,-0.1637338681077979,0.7889189157559976
LH-101,2024-04-11 23:00:00,0.22291666666666665,0.18646000466117008,-0.2977185139353194,0.6599461117764488
LH-101,2024-04-12 00:00:00,0.21735833333333332,0.13049751080398042,-0.359623759656644,0.6550755922316609
LH-101,2024-04-12 01:00:00,0.23678333333333335,0.24038907042231764,-0.24868844403795767,0.7341839647227318
LH-101,2024-04-12 02:00:00,0.20185,0.39508356512265486,-0.13214913543696497,0.8695110077863836
LH-101,2024-04-12 03:00:00,0.2171833333333333,0.4015011688209651,-0.09557649780540305,0.8913145415895728
LH-101,2024-04-12 04:00:00,0.2515833333333333,0.23050746933416366,-0.25054298102526656,0.7205996454959016
LH-101,2024-04-12 05:00:00,0.23674166666666666,0.09282908976677995,-0.3835024671366109,0.6154665125363564
LH-101,2024-04-12 06:00:00,0.242375,0.2503903030143679,-0.23251612957986081,0.7355833520752527
LH-101,2024-04-12 07:00:00,0.22685833333333336,0.7355396264826619,0.2755442752296678,1.2449876676038565
LH-101,2024-04-12 08:00:00,1.8248166666666668,1.264988577262092,0.767643736040911,1.7207845135133721
LH-101,2024-04-12 09:00:00,1.7772166666666667,1.460041618903115,0.9348665859140747,1.9534532447666098
LH-101,2024-04-12 10:00:00,1.7544333333333333,1.1839493876545824,0.6928764845736486,1.6465557465704577
LH-101,2024-04-12 11:00:00,0.21476666666666666,0.6784830023843653,0.17967885664399708,1.1313934230890617
LH-101,2024-04-12 12:00:00,0.3411416666666667,0.36041482311825335,-0.1301119095808556,0.8332815445566385
LH-101,2024-04-12 13:00:00,0.23408333333333334,0.45849761395803,-0.04982573169993688,0.9775568594143716
LH-101,2024-04-12 14:00:00,1.685075,0.8241799490761226,0.340687626182733,1.333898872029209
LH-101,2024-04-12 15:00:00,1.7900916666666664,1.0855940009423533,0.6093475398647592,1.599229176752361
LH-101,2024-04-12 16:00:00,1.8390416666666667,0.9918236373107425,0.4852785013203478,1.5062108553838933
LH-101,2024-04-12 17:00:00,0.27495833333333336,0.6234058430723045,0.09643644000111716,1.0858525112830304
LH-101,2024-04-12 18:00:00,0.23154166666666667,0.2853899577058297,-0.20937692132392816,0.7322425393106371
LH-101,2024-04-12 19:00:00,0.17151666666666665,0.2071822795980111,-0.29705712609003826,0.6528309261608646
LH-101,2024-04-12 20:00:00,0.24800833333333336,0.3469546765926813,-0.10583785815997146,0.8212514877048984
LH-101,2024-04-12 21:00:00,0.257425,0.47595948277566136,-0.019634096670423314,0.9433839316061029
LH-101,2024-04-12 22:00:00,0.259675,0.4328282402722543,-0.034848950902066286,0.9058152727611865
LH-101,2024-04-12 23:00:00,0.23176666666666668,0.27828413627746595,-0.1892481883048022,0.7386408223826176
LH-101,2024-04-13 00:00:00,0.23465833333333333,0.20008161987397421,-0.28112685818295696,0.7308346550265983
LH-101,2024-04-13 01:00:00,0.23421666666666666,0.2850746900417452,-0.20755577016626925,0.7691556404777375
LH-101,2024-04-13 02:00:00,0.22075,0.4124622579621838,-0.0987961488430572,0.9264906316196898
LH-101,2024-04-13 03:00:00,0.21048333333333336,0.38945014229016456,-0.05600719979186347,0.8573368388603241
LH-101,2024-04-13 04:00:00,0.24698333333333333,0.1872219934444702,-0.3338026800995973,0.6759083999586619
LH-101,2024-04-13 05:00:00,0.235475,0.016851285058830268,-0.46889444861358265,0.508467439375863
LH-101,2024-04-13 06:00:00,0.20929166666666665,0.1406339090124048,-0.3194178053427393,0.6321887847955784
LH-101,2024-04-13 07:00:00,0.23556666666666667,0.5913104101372938,0.1178017933782849,1.0892801777699306
LH-101,2024-04-13 08:00:00,0.254625,1.0860000933407394,0.5849070217090219,1.5502426031066598
LH-101,2024-04-13 09:00:00,0.23690833333333336,1.2464260911379592,0.7888161271794049,1.6831228241966971
LH-101,2024-04-13 10:00:00,0.22820833333333335,0.9362635397405769,0.4447904199895368,1.4170728690346934
LH-101,2024-04-13 11:00:00,0.24699166666666664,0.3977087291779071,-0.1058643286995311,0.8790147788058449
LH-101,2024-04-13 12:00:00,0.24891666666666667,0.04795465705641799,-0.42065733931430577,0.5053881951851182
LH-101,2024-04-13 13:00:00,0.21515833333333334,0.11616500545019176,-0.3607611601098649,0.6132157370888093
LH-101,2024-04-13 14:00:00,0.2538666666666667,0.45418444458431506,-0.016002066125749444,0.9569141274295897
LH-101,2024-04-13 15:00:00,0.3376666666666666,0.6905214657090278,0.20667606198169475,1.175204904919824
LH-101,2024-04-13 16:00:00,0.21116666666666664,0.5746117321071703,0.05762308921638308,1.0548436347010435
LH-101,2024-04-13 17:00:00,0.24984166666666666,0.18731502338803635,-0.2935145846746606,0.6853710650881715
LH-101,2024-04-13 18:00:00,0.22419999999999998,-0.16602967943990893,-0.6383507379443227,0.2785104961932691
LH-101,2024-04-13 19:00:00,0.22028333333333336,-0.2557633645378941,-0.7434998985078389,0.20983149534262918
LH-101,2024-04-13 20:00:00,0.230575,-0.12350172777494645,-0.5946990478311113,0.31861447228858547
LH-101,2024-04-13 21:00:00,0.21711666666666665,0.0021768430808957184,-0.4616197006957953,0.5092663809281868
LH-101,2024-04-13 22:00:00,0.22876666666666667,-0.03997236498886264,-0.5152494783475872,0.4347043602435051
LH-101,2024-04-13 23:00:00,0.2557333333333333,-0.18914979190662523,-0.6443221188832856,0.3038871708780952
LH-101,2024-04-14 00:00:00,0.24405833333333335,-0.2575732652126538,-0.6909242418146931,0.24055364716085278
LH-101,2024-04-14 01:00:00,0.22483333333333333,-0.15841041113779813,-0.6360823508529251,0.3697921825019923
LH-101,2024-04-14 02:00:00,0.2597083333333334,-0.01253340203522757,-0.5120306059655498,0.4811116851731777
LH-101,2024-04-14 03:00:00,0.27579166666666666,-0.012856478521002856,-0.5106846884237461,0.5122212560189083
LH-101,2024-04-14 04:00:00,0.25321666666666665,-0.1883639543391657,-0.6723175616631837,0.29007410713555937
LH-101,2024-04-14 05:00:00,0.22173333333333334,-0.3281965768692584,-0.8300025855722357,0.14724584333255927
LH-101,2024-04-14 06:00:00,0.2384666666666667,-0.17031672542706522,-0.6540716435059006,0.2845694602182505
LH-101,2024-04-14 07:00:00,0.21435833333333335,0.3177165635778877,-0.1954742096242659,0.7770831890291842
LH-101,2024-04-14 08:00:00,0.21848333333333333,0.8526849451696552,0.37404981679069316,1.3500483274142934
LH-101,2024-04-14 09:00:00,0.26133333333333336,1.0559395385873598,0.5633913878623735,1.544414777069257
LH-101,2024-04-14 10:00:00,0.2561083333333333,0.7907532275619091,0.30069616348256245,1.2520179805696499
LH-101,2024-04-14 11:00:00,0.31233333333333335,0.29889430573819853,-0.18931809156558949,0.7652440972853123
LH-101,2024-04-14 12:00:00,0.20884166666666668,-0.0028931579310750855,-0.4891986601578865,0.4798888176662156
LH-101,2024-04-14 13:00:00,0.27365833333333334,0.11408972905906128,-0.3828544756780315,0.5865099784273238
LH-101,2024-04-14 14:00:00,0.22821666666666665,0.5012122558352006,0.040391975386447274,0.9819975419692251
LH-101,2024-04-14 15:00:00,0.21550833333333333,0.7865023457294147,0.3205328060054777,1.2872837423921402
LH-101,2024-04-14 16:00:00,0.24492499999999998,0.7189153818588477,0.23426033151834183,1.1878253380289265
LH-101,2024-04-14 17:00:00,0.24009999999999998,0.378836630245804,-0.07987744406813356,0.8620922708897295
LH-101,2024-04-14 18:00:00,0.19918333333333335,0.07114174184213135,-0.4368576517865303,0.5085024327303554
LH-101,2024-04-14 19:00:00,0.201875,0.025042871385306753,-0.4640665660051964,0.4999054959734435
LH-101,2024-04-14 20:00:00,0.27605833333333335,0.19849903760805765,-0.2562898254116858,0.6998639076721335
LH-101,2024-04-14 21:00:00,0.254475,0.3625329850255071,-0.09535447577607299,0.8570063421611158
LH-101,2024-04-14 22:00:00,0.24810000000000001,0.35553208581855267,-0.13445079679319755,0.8290663473980368
LH-101,2024-04-14 23:00:00,0.23121666666666665,0.23796310785987462,-0.24824152433963173,0.7139127937141778
LH-102,2024-04-08 00:00:00,0.2799916666666667,0.07099038712338812,-0.4103784649798933,0.5710296121926233
LH-102,2024-04-08 01:00:00,0.22469166666666665,0.022173299581701555,-0.48858441030844446,0.4708246897998949
LH-102,2024-04-08 02:00:00,0.9375916666666666,0.10792783808953521,-0.40911418632380037,0.5896876046232746
LH-102,2024-04-08 03:00:00,0.23451666666666668,0.23167591840683258,-0.2600786890882883,0.7385975347247398
LH-102,2024-04-08 04:00:00,0.23483333333333334,0.23813048772567155,-0.2745097557048548,0.7344988239853832
LH-102,2024-04-08 05:00:00,0.24379166666666666,0.10315296757507109,-0.37121709371672146,0.5925968115558469
LH-102,2024-04-08 06:00:00,0.24654166666666666,-0.003478581267521652,-0.47660480226371904,0.4962332514111753
LH-102,2024-04-08 07:00:00,0.26082500000000003,0.13127387777449245,-0.36412358608631856,0.6323638818477347
LH-102,2024-04-08 08:00:00,0.20757499999999998,0.5360778917378148,0.04040965453822944,1.0340370775336807
LH-102,2024-04-08 09:00:00,1.93965,0.982120277997887,0.5047679302010816,1.4910918152319843
LH-102,2024-04-08 10:00:00,1.8670333333333333,1.1581062043654402,0.7072897292709787,1.6625142317229002
LH-102,2024-04-08 11:00:00,1.88555,0.944512297998832,0.4486256020831654,1.4197984513055515
LH-102,2024-04-08 12:00:00,0.24963333333333335,0.5303666187319881,0.04090538916682701,1.0191406561033132
LH-102,2024-04-08 13:00:00,0.2507,0.25518591891074693,-0.23984061841648574,0.7658982068705842
LH-102,2024-04-08 14:00:00,0.26579166666666665,0.31609585638847754,-0.1687044886469396,0.8412350705772726
LH-102,2024-04-08 15:00:00,0.274975,0.6079027238223649,0.12021424224818998,1.0994357263647259
LH-102,2024-04-08 16:00:00,0.22134166666666666,0.8379234769304514,0.3599127642152919,1.3065631733971512
LH-102,2024-04-08 17:00:00,0.2443833333333333,0.7993039928743743,0.3438438767712481,1.2866630205193752
LH-102,2024-04-08 18:00:00,0.243325,0.5446332268854627,0.015373623498068605,1.024247993755808
LH-102,2024-04-08 19:00:00,0.35180833333333333,0.3083202570222919,-0.17047621543223557,0.7779249939002393
LH-102,2024-04-08 20:00:00,0.239725,0.27109909547969835,-0.2024816243312603,0.7365529039096449
LH-102,2024-04-08 21:00:00,0.22963333333333333,0.402440530366576,-0.09741146225367737,0.8982372927956441
LH-102,2024-04-08 22:00:00,0.2763083333333333,0.5236284842906249,0.06255671852011574,1.014663472346094
LH-102,2024-04-08 23:00:00,0.23916666666666667,0.5079166764935542,0.006721665094431045,0.9713858130855109
LH-102,2024-04-09 00:00:00,0.2489,0.40419721769436967,-0.059603983146235516,0.91193533472386
LH-102,2024-04-09 01:00:00,0.22175833333333336,0.36259303838942913,-0.14028426138581682,0.8575207959715909
LH-102,2024-04-09 02:00:00,0.28158333333333335,0.45288766459611024,-0.047752309259458954,0.884276363038245
LH-102,2024-04-09 03:00:00,0.24555000000000002,0.5783317515287879,0.08849538105832329,1.0726157058726626
LH-102,2024-04-09 04:00:00,0.254225,0.5834991181689372,0.10109403316510832,1.0674107284156897
LH-102,2024-04-09 05:00:00,0.24221666666666666,0.4441466284585298,-0.05079840754305194,0.9776656465553866
LH-102,2024-04-09 06:00:00,0.276225,0.32998436969684697,-0.17247484427649373,0.8001969242671151
LH-102,2024-04-09 07:00:00,0.27404999999999996,0.45402054820198323,-0.07319084339652275,0.9266408246483786
LH-102,2024-04-09 08:00:00,0.23873333333333335,0.8449321054616383,0.3781384381656222,1.346680073570014
LH-102,2024-04-09 09:00:00,1.8316,1.273955063932518,0.7731016433325157,1.7787044196768986
LH-102,2024-04-09 10:00:00,1.9063333333333334,1.4298836867151423,0.942224105596965,1.9252471114828746
LH-102,2024-04-09 11:00:00,1.8607083333333332,1.1933231542373834,0.759263039617276,1.695737151120022
LH-102,2024-04-09 12:00:00,0.2591333333333333,0.753468595423711,0.2923275211738208,1.2801053513367147
LH-102,2024-04-09 13:00:00,0.242725,0.4500409037036342,0.021450380855713887,0.9169413883662437
LH-102,2024-04-09 14:00:00,0.25361666666666666,0.4804050185706491,0.009020495665687451,0.9789867303338169
LH-102,2024-04-09 15:00:00,1.9377000000000002,0.7396392571012009,0.2406882598162492,1.2028017447112813
LH-102,2024-04-09 16:00:00,1.9240083333333333,0.935362504552714,0.4510426669318328,1.4276247594806513
LH-102,2024-04-09 17:00:00,1.807925,0.8610492278257621,0.3716409259524666,1.3670689088653376
LH-102,2024-04-09 18:00:00,0.25006666666666666,0.569640017641839,0.07690939609301128,1.0586202944892105
LH-102,2024-04-09 19:00:00,0.404525,0.2959146920024022,-0.20164425088186444,0.7955927703472141
LH-102,2024-04-09 20:00:00,0.25735,0.22099288633215045,-0.28988719457354306,0.7015641005346509
LH-102,2024-04-09 21:00:00,0.25350833333333334,0.3147414448170868,-0.19451775351874825,0.7749934826014782
LH-102,2024-04-09 22:00:00,0.250375,0.3988461533119669,-0.10085015022173528,0.9001703670762605
LH-102,2024-04-09 23:00:00,0.25653333333333334,0.34696365667098605,-0.14085308298695842,0.8435255652397446
LH-102,2024-04-10 00:00:00,0.27595833333333336,0.20838524788110943,-0.2699452969970435,0.6859911668502281
LH-102,2024-04-10 01:00:00,0.24125,0.1336244886196612,-0.3443245077843105,0.6462884484743671
LH-102,2024-04-10 02:00:00,0.22009166666666666,0.19284223502318862,-0.2655440283752002,0.6911100312074623
LH-102,2024-04-10 03:00:00,0.27590833333333337,0.2896485376858159,-0.2023518446592092,0.7485763784258321
LH-102,2024-04-10 04:00:00,0.2617583333333333,0.26895421695094185,-0.2163176641841622,0.7831215134616725
LH-102,2024-04-10 05:00:00,0.23968333333333336,0.1068265150675421,-0.4190013988556351,0.5669358778243991
LH-102,2024-04-10 06:00:00,0.20606666666666665,-0.026744671075675852,-0.514138852397249,0.4531506353509516
LH-102,2024-04-10 07:00:00,0.2503666666666667,0.08149449380957596,-0.3912628402649198,0.6018733417466372
LH-102,2024-04-10 08:00:00,0.2649166666666667,0.4604291670545754,-0.033533257209086766,0.9492561478594913
LH-102,2024-04-10 09:00:00,0.2997,0.8814633629650993,0.40013298076551806,1.3835079458138848
LH-102,2024-04-10 10:00:00,0.239725,1.033516759181373,0.5860716131830704,1.5254429911172878
LH-102,2024-04-10 11:00:00,0.262875,0.7972755093727609,0.31362934817253585,1.3014967758184313
LH-102,2024-04-10 12:00:00,0.25345,0.3619699247836478,-0.12609715178628453,0.817279841120345
LH-102,2024-04-10 13:00:00,0.27665833333333334,0.06730947363054746,-0.41972935744946227,0.5715032390444945
LH-102,2024-04-10 14:00:00,0.2506583333333333,0.11060079246385651,-0.38399173673835546,0.5622566727786423
LH-102,2024-04-10 15:00:00,0.24393333333333334,0.38681729896862604,-0.13037088400177935,0.8697129407623899
LH-102,2024-04-10 16:00:00,0.25455833333333333,0.6034272150514548,0.11203145086254095,1.0932965763022808
LH-102,2024-04-10 17:00:00,0.275375,0.5537099564889221,0.07879365413287158,1.0740435510271482
LH-102,2024-04-10 18:00:00,0.26290833333333335,0.2903685804635635,-0.21160984799557173,0.7716649665556767
LH-102,2024-04-10 19:00:00,0.23749166666666666,0.04790530329539855,-0.40963498192223713,0.5810366622855574
LH-102,2024-04-10 20:00:00,0.2773,0.007124986503974917,-0.5139762441219698,0.5076132823492058
LH-102,2024-04-10 21:00:00,0.21726666666666664,0.13754587326345946,-0.3500470943992423,0.6280750312246145
LH-102,2024-04-10 22:00:00,0.6580833333333332,0.2604750767097814,-0.26832118740758193,0.7414644607565186
LH-102,2024-04-10 23:00:00,0.2418916666666667,0.249164620034244,-0.2305923845251675,0.695904931988988
LH-102,2024-04-11 00:00:00,0.2531833333333333,0.15247966733355234,-0.34901366367652276,0.6111328020095799
LH-102,2024-04-11 01:00:00,0.2640416666666667,0.12049085299793566,-0.31106334025565724,0.6359670763113724
LH-102,2024-04-11 02:00:00,0.257975,0.22290422810792412,-0.2675996492404672,0.7425804252429781
LH-102,2024-04-11 03:00:00,0.18978333333333333,0.36286823480786984,-0.112389726622033,0.872614562743308
LH-102,2024-04-11 04:00:00,0.21736666666666668,0.38483044983121334,-0.077034661366246,0.8624300962575858
LH-102,2024-04-11 05:00:00,0.2702,0.2643984374104198,-0.24217427830505223,0.7251206513892743
LH-102,2024-04-11 06:00:00,0.27999999999999997,0.17111115397070253,-0.2941723041280599,0.6757336685284738
LH-102,2024-04-11 07:00:00,0.24155000000000001,0.31778531316481773,-0.16003607133463066,0.8072770055313988
LH-102,2024-04-11 08:00:00,0.26143333333333335,0.7328877002506182,0.2530135078110684,1.209427991637664
LH-102,2024-04-11 09:00:00,1.9035333333333335,1.187427428331182,0.6634235762775479,1.6721120016293567
LH-102,2024-04-11 10:00:00,1.9964583333333332,1.3699572005872973,0.8545190566454413,1.8349418454187696
LH-102,2024-04-11 11:00:00,1.9615416666666665,1.160828260425905,0.6922622224925651,1.6213636973396823
LH-102,2024-04-11 12:00:00,0.2372,0.7489718429204852,0.2623091896329391,1.2342896260972043
LH-102,2024-04-11 13:00:00,0.282875,0.4738375321582223,-0.03147149811097627,0.9670086698303124
LH-102,2024-04-11 14:00:00,0.26919166666666666,0.5325141781740945,0.04076338748946887,1.0465223519625206
LH-102,2024-04-11 15:00:00,1.9261333333333335,0.8198019295164122,0.32960965091573907,1.3387710334850682
LH-102,2024-04-11 16:00:00,1.9542416666666667,1.0430421612080185,0.5463703873459065,1.5281680281215795
LH-102,2024-04-11 17:00:00,2.0192,0.9954352325251308,0.48971021904318657,1.4861960575231725
LH-102,2024-04-11 18:00:00,0.21836666666666668,0.7296537500725535,0.2758673288336719,1.208745591675961
LH-102,2024-04-11 19:00:00,0.235,0.48021833952075504,-0.029961619009414776,0.9307347839429624
